id,title,release_date,genres,year
186292,The Collector,1/1/1997,"['Drama', 'Thriller']",1997
449863,Cantábrico: Los dominios del oso pardo,3/31/2017,['Documentary'],2017
32635,A Place in the World,4/9/1992,"['Action', 'Drama']",1992
172705,Habibie & Ainun,12/19/2012,['Drama'],2012
43144,The Wild Women of Wongo,1/1/1958,"['Adventure', 'Comedy', 'Fantasy']",1958
390051,Aftermath,4/6/2017,"['Drama', 'Thriller']",2017
40983,Beware! The Blob,6/21/1972,"['Comedy', 'Science Fiction', 'Horror']",1972
425716,Small Town Killers,1/12/2017,"['Comedy', 'Crime', 'Drama']",2017
31809,Type O Negative: After Dark,1/1/1998,['Music'],1998
128169,Sideways,10/31/2009,"['Foreign', 'Comedy', 'Romance']",2009
74312,Between Two Fires,10/13/2010,"['Drama', 'Romance', 'Thriller']",2010
142478,The Making of 'The Bridge on the River Kwai',1/1/2000,['Documentary'],2000
14606,The Baker,2/9/2007,"['Comedy', 'Crime']",2007
283591,The Secret Scripture,11/4/2016,['Drama'],2016
72215,There Once Was a Dog,1/1/1982,"['Animation', 'Comedy', 'Family']",1982
445727,The Bigfoot Project,4/4/2017,['Comedy'],2017
424998,The Case for Christ,4/7/2017,['Drama'],2017
342472,1 Mile to You,4/7/2017,"['Drama', 'Romance']",2017
322487,Spark: A Space Tail,4/14/2017,"['Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction']",2017
417678,"Everything, Everything",5/19/2017,"['Drama', 'Romance']",2017
417830,Diary of a Wimpy Kid: The Long Haul,5/19/2017,"['Comedy', 'Family']",2017
436340,Félicité,3/29/2017,['Drama'],2017
37037,"Dr. Syn, Alias the Scarecrow",12/6/1963,"['Adventure', 'Family']",1963
284457,Twin Peaks: Fire Walk with Me - The Missing Pieces,7/29/2014,"['TV Movie', 'Thriller', 'Drama', 'Crime']",2014
135598,Bread of Happiness,1/28/2012,"['Comedy', 'Adventure']",2012
381449,We are the tide,11/3/2016,"['Mystery', 'Drama', 'Science Fiction']",2016
412120,Her Love Boils Bathwater,10/29/2016,"['Drama', 'Comedy']",2016
428356,Dance to Death,3/16/2017,"['Action', 'Fantasy']",2017
440642,The Spacewalker,4/12/2017,"['Adventure', 'Drama', 'History']",2017
392882,Night's Tightrope,10/8/2016,['Drama'],2016
339846,Baywatch,5/12/2017,"['Action', 'Comedy']",2017
418437,Unforgettable,4/20/2017,"['Drama', 'Thriller']",2017
373569,Snatched,5/3/2017,"['Action', 'Comedy']",2017
434510,Replica,4/1/2005,"['Romance', 'Science Fiction', 'Thriller']",2005
4182,Life Upside Down,9/1/1964,['Drama'],1964
32465,Type O Negative: Symphony for the Devil,1/1/2006,['Music'],2006
398390,Superbia,5/17/2016,['Animation'],2016
282035,The Mummy,6/6/2017,"['Thriller', 'Action', 'Adventure']",2017
9690,Verschwende deine Jugend,7/3/2003,"['Comedy', 'Drama', 'Music']",2003
9810,The New Swiss Family Robinson,12/25/1998,['Adventure'],1998
404584,From a House on Willow Street,3/24/2017,"['Action', 'Horror']",2017
36968,Life-Size,3/5/2000,"['Comedy', 'Family', 'Fantasy']",2000
172445,The Matrimaniac,12/16/1916,"['Romance', 'Comedy']",1916
180093,Still Life,5/23/1997,['Documentary'],1997
348375,Adama,10/21/2015,"['Animation', 'Drama']",2015
153272,Taxandria,1/1/1994,"['Fantasy', 'Animation', 'Adventure']",1994
34057,In Memory of My Father,6/3/2005,"['Comedy', 'Drama']",2005
37049,The Mouse and His Child,11/18/1977,"['Animation', 'Drama', 'Family']",1977
415665,1:54,10/13/2016,['Drama'],2016
401484,The Sweet Life,6/7/2016,"['Romance', 'Drama', 'Comedy']",2016
333106,Back to the Well: 'Clerks II',11/28/2006,['Documentary'],2006
157641,Prison Images,7/1/2000,['Documentary'],2000
403509,Boy Missing,8/19/2016,"['Mystery', 'Thriller']",2016
57091,Granny O'Grimm's Sleeping Beauty,1/1/2008,['Animation'],2008
337339,The Fate of the Furious,4/12/2017,"['Action', 'Crime', 'Thriller']",2017
382509,Cezanne and I,9/21/2016,"['Comedy', 'Drama']",2016
135275,Wild and Woolly,6/24/1917,"['Drama', 'Action', 'Comedy']",1917
440249,After Porn Ends 2,3/28/2017,['Documentary'],2017
426265,Burning Sands,1/24/2017,['Drama'],2017
409550,Scoop!,10/1/2016,['Mystery'],2016
400114,I Am Not Madame Bovary,9/29/2016,"['Comedy', 'Drama']",2016
44249,The Legend Is Born: Ip Man,6/24/2010,"['Drama', 'Action', 'History']",2010
421443,Teleios,4/6/2017,['Science Fiction'],2017
392124,Right Here Right Now,6/22/2016,['Drama'],2016
419700,Sandy Wexler,4/14/2017,['Comedy'],2017
256476,Walking with the Enemy,4/25/2014,"['Action', 'Drama']",2014
333354,Extortion,1/2/2017,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",2017
141102,The Swan Princess Christmas,11/5/2012,['Animation'],2012
92180,The Game Is Over,6/22/1966,"['Drama', 'Romance']",1966
385805,Betting on Zero,3/17/2017,['Documentary'],2017
398649,Judging Japan,5/22/2016,['Documentary'],2016
157676,The Creators of the Shopping Worlds,6/11/2001,[],2001
390582,Here Alone,4/15/2016,"['Drama', 'Horror', 'Science Fiction', 'Thriller']",2016
370722,London Spy,11/9/2015,"['Romance', 'Crime', 'Drama', 'Mystery', 'Thriller']",2015
392818,The Transfiguration,4/7/2017,"['Horror', 'Drama']",2017
407757,"Sweet, Sweet Lonely Girl",9/22/2016,"['Drama', 'Horror', 'Thriller']",2016
41663,Fantozzi Against the Wind,11/20/1980,['Comedy'],1980
61541,Love on the Run,11/20/1936,"['Comedy', 'Fantasy', 'Romance']",1936
386172,The Rift,4/28/2016,"['Thriller', 'Horror', 'Science Fiction']",2016
381032,Another Evil,5/5/2017,"['Comedy', 'Horror']",2017
41416,Au Revoir Taipei,4/2/2010,"['Comedy', 'Foreign']",2010
39371,L'allenatore nel pallone,10/26/1984,['Comedy'],1984
25606,White Collar Blues,3/27/1975,['Comedy'],1975
54313,I Am Self-Sufficient,12/14/1976,"['Comedy', 'Drama']",1976
397442,Win It All,3/11/2017,['Comedy'],2017
268531,Captain Underpants: The First Epic Movie,6/1/2017,"['Action', 'Animation', 'Comedy', 'Family']",2017
346034,3 Idiotas,4/2/2017,"['Family', 'Comedy']",2017
426230,Band Aid,6/2/2017,['Comedy'],2017
418078,It Comes at Night,6/9/2017,"['Horror', 'Mystery', 'Thriller']",2017
424488,Megan Leavey,6/9/2017,"['Drama', 'War']",2017
413998,My Cousin Rachel,6/8/2017,"['Drama', 'Romance']",2017
347627,I Love You Both,6/9/2017,['Comedy'],2017
394770,11:55,6/9/2017,"['Drama', 'Crime']",2017
260514,Cars 3,6/15/2017,"['Family', 'Comedy', 'Animation', 'Adventure']",2017
359784,Maudie,4/14/2017,"['Drama', 'History', 'Romance']",2017
400136,Resident Evil: Vendetta,5/27/2017,"['Action', 'Adventure', 'Animation', 'Horror', 'Mystery', 'Science Fiction']",2017
70177,Secrets of the Summer House,1/1/2008,"['Thriller', 'Drama', 'Horror', 'Mystery']",2008
431071,Mad Families,1/12/2017,['Comedy'],2017
413648,False Confessions,4/13/2017,"['Drama', 'Comedy']",2017
157837,From the Sea to the Land Beyond,6/12/2012,['Documentary'],2012
348893,Boyka: Undisputed IV,8/1/2016,"['Thriller', 'Action', 'Crime']",2016
45891,The Ten Lives of Titanics the Cat,10/31/2007,"['Drama', 'Action', 'Thriller', 'Mystery', 'Family', 'Foreign']",2007
13774,The Last Joint Venture,8/29/2008,"['Comedy', 'Crime', 'Drama', 'Mystery']",2008
324572,Escape,4/30/2015,['Drama'],2015
266697,"God Respects Us When We Work, but Loves Us When We Dance",1/1/1968,[],1968
85424,Hotel E,1/1/1992,['Animation'],1992
445993,The Marine 5: Battleground,3/16/2017,['Action'],2017
432364,The Covenant,2/7/2017,['Horror'],2017
242441,Horror Story,9/13/2013,['Horror'],2013
137746,The Recovered,1/1/2008,[],2008
15314,Mini's First Time,5/1/2006,"['Comedy', 'Crime', 'Drama']",2006
53759,The Wonderful Wizard of Oz,3/24/1910,"['Adventure', 'Comedy', 'Fantasy']",1910
90532,Shala,1/20/2011,['Drama'],2011
85790,The Old Crocodile,1/1/2005,['Animation'],2005
31051,Lupin the Third: Bye Bye Liberty Crisis,4/1/1989,"['Action', 'Animation', 'Comedy', 'TV Movie']",1989
378221,Rufus,1/18/2016,"['Comedy', 'Family']",2016
435737,Rufus 2,1/16/2017,"['Family', 'Fantasy', 'Comedy']",2017
382614,The Book of Henry,6/16/2017,"['Thriller', 'Drama', 'Crime']",2017
185180,Mi adorado Juan,2/12/1950,['Drama'],1950
420714,Planet Earth II,11/6/2016,['Documentary'],2016
378108,In This Corner of the World,11/12/2016,"['Animation', 'Drama']",2016
1631,A Real Young Girl,1/1/1976,['Drama'],1976
64584,Perfect Love,10/23/1996,"['Drama', 'Romance']",1996
155661,Mars of Destruction,7/8/2005,"['Science Fiction', 'Animation', 'Horror']",2005
425751,The Hero,6/9/2017,['Drama'],2017
66144,Sepultura: Under Siege (Live in Barcelona),5/12/1991,"['Music', 'Documentary']",1991
361617,11 Blocks,9/27/2015,['Action'],2015
411013,Citizen Jane: Battle for the City,4/21/2017,['Documentary'],2017
453062,Role Play: Women on Fassbinder,1/1/1992,['Documentary'],1992
428950,Drain the Titanic,5/5/2016,['Documentary'],2016
18334,Guinea Pig: Devil's Experiment,9/4/1985,['Horror'],1985
375898,Meet the Guilbys,1/20/2016,"['Comedy', 'Drama']",2016
24177,Holy Tongue,9/14/2000,['Comedy'],2000
315467,Kubrick Remembered,11/4/2014,['Documentary'],2014
405775,The Wall,5/12/2017,"['Drama', 'Thriller', 'War']",2017
23476,Without Evidence,10/12/1995,"['Drama', 'Thriller']",1995
56385,True Identity,7/23/1991,['Comedy'],1991
345906,Panamerican Machinery,2/14/2016,"['Drama', 'Comedy']",2016
440508,Diamond Cartel,3/24/2017,['Action'],2017
152100,I 2 soliti idioti,12/20/2012,['Comedy'],2012
258116,The Anatomy of Hate,4/21/2009,[],2009
278901,Korgoth of Barbaria,6/3/2006,"['Animation', 'Comedy', 'Fantasy']",2006
45031,Raiders of the Living Dead,1/1/1986,['Horror'],1986
48855,Four of the Apocalypse,8/12/1975,"['Western', 'Action', 'Foreign']",1975
11181,Nonstop Trouble with the Family,2/8/1985,['Comedy'],1985
408374,Afterlov,5/18/2017,"['Drama', 'Comedy']",2017
15953,Chef's Special,4/11/2008,['Comedy'],2008
7234,Wizards of the Lost Kingdom,10/1/1985,"['Action', 'Adventure', 'Fantasy']",1985
450768,Only For One Night,10/1/2016,['Thriller'],2016
13651,Waiting for the Hearse,5/6/1985,['Comedy'],1985
111469,Girlfriends,8/1/1978,"['Drama', 'Comedy']",1978
41289,Bloodfight,6/24/1989,['Action'],1989
443319,Phoenix Forgotten,4/21/2017,"['Horror', 'Mystery', 'Science Fiction']",2017
435707,Skins,4/15/2017,"['Drama', 'Comedy']",2017
424600,The Immortal Life of Henrietta Lacks,4/22/2017,['Drama'],2017
53397,His Musical Career,11/7/1914,['Comedy'],1914
442640,Boiling Point,1/23/2017,['Documentary'],2017
57248,The Movie Hero,3/8/2003,"['Comedy', 'Drama']",2003
418969,The Irresistible Blueberry Farm,10/2/2016,"['TV Movie', 'Romance', 'Mystery']",2016
399217,Tommy's Honour,7/7/2017,"['Drama', 'Romance']",2017
436769,My Way: The Rise and Fall of Silvio Berlusconi,11/8/2016,['Documentary'],2016
30655,Circuitry Man,5/1/1990,"['Science Fiction', 'Action']",1990
256283,Looking for Light: Jane Bown,4/25/2014,['Documentary'],2014
167330,Mord in Eberswalde,1/30/2013,"['Crime', 'Thriller']",2013
412202,Handsome Devil,2/15/2017,['Drama'],2017
70665,Flatland: The Film,1/14/2007,"['Animation', 'Science Fiction']",2007
104391,Darkened Room,4/12/2002,['Drama'],2002
48780,Boat,1/30/2007,['Foreign'],2007
48847,The Amputee,1/1/1974,['Drama'],1974
117232,Lady Blue Shanghai,5/16/2010,"['Drama', 'Mystery']",2010
333384,Lowriders,4/28/2017,['Drama'],2017
30593,Heavy Traffic,8/8/1973,"['Animation', 'Comedy', 'Drama']",1973
49036,Mr. Mike's Mondo Video,9/20/1979,['Comedy'],1979
410212,Cold Hell,1/19/2017,['Thriller'],2017
45966,Day of the Fight,4/26/1951,['Documentary'],1951
45970,Flying Padre,3/23/1951,['Documentary'],1951
426224,Jedi Junior High,,['Documentary'],
57837,George Carlin: On Location at Phoenix,7/23/1978,"['TV Movie', 'Comedy', 'Documentary']",1978
34506,George Carlin: Carlin at Carnegie,10/10/1982,"['Comedy', 'Documentary', 'TV Movie']",1982
70086,George Carlin - On Location at USC,1/1/1977,"['TV Movie', 'Comedy', 'Documentary']",1977
25160,George Carlin: Doin' it Again,3/23/1990,"['TV Movie', 'Comedy', 'Documentary']",1990
30649,Carlin on Campus,4/18/1984,"['Comedy', 'Documentary', 'TV Movie']",1984
28753,You Can't Cheat an Honest Man,2/17/1939,['Comedy'],1939
28810,Poppy,6/17/1936,['Comedy'],1936
34512,George Carlin: What Am I Doing in New Jersey?,6/9/1988,"['Comedy', 'Documentary', 'TV Movie']",1988
35241,Charlie Murphy: I Will Not Apologize,1/1/2010,['Comedy'],2010
33914,Frankenweenie,12/14/1984,"['Comedy', 'Family']",1984
390883,The Dark Tapes,4/17/2017,"['Horror', 'Science Fiction', 'Thriller']",2017
85901,Chasing Two Hares,12/21/1961,['Comedy'],1961
401689,Mythica: The Godslayer,12/17/2016,"['Adventure', 'Fantasy', 'Action']",2016
156045,The Imp,11/5/1981,['Horror'],1981
220669,Королёв,10/29/2007,['Drama'],2007
271404,Beyond Skyline,10/20/2017,"['Action', 'Science Fiction']",2017
321757,Punching Henry,2/24/2017,['Comedy'],2017
61708,Shake! Otis at Monterey,10/16/1987,"['Documentary', 'Music']",1987
49160,The Time Travelers,10/29/1964,['Science Fiction'],1964
216163,Cry Wilderness,2/1/1987,"['Fantasy', 'Adventure', 'Family']",1987
86682,They Call Me Macho Woman,1/1/1991,['Action'],1991
177117,Mars and April,10/5/2012,"['Drama', 'Science Fiction']",2012
380754,Isolation,10/31/2015,"['Action', 'Crime', 'Thriller']",2015
229693,Supervention,10/24/2013,['Documentary'],2013
412766,Sam Was Here,9/27/2016,"['Horror', 'Mystery', 'Thriller']",2016
425134,How to Be a Latin Lover,4/28/2017,['Comedy'],2017
34518,Ninja Bachelor Party,1/1/1991,['Comedy'],1991
426264,The Trip to Spain,8/31/2017,"['Drama', 'Comedy']",2017
37963,Phobia 2,9/23/2009,"['Thriller', 'Horror']",2009
64215,Laddaland,4/28/2011,"['Horror', 'Foreign']",2011
178751,Countdown,12/19/2012,['Thriller'],2012
71031,Wound,7/26/2010,"['Fantasy', 'Horror', 'Thriller', 'Foreign']",2010
64494,Malibu Express,3/1/1985,"['Action', 'Adventure', 'Comedy', 'Crime']",1985
50560,Picasso Trigger,2/1/1988,"['Action', 'Crime']",1988
67394,Savage Beach,10/1/1989,"['Action', 'Thriller']",1989
46360,Guns,11/9/1990,"['Action', 'Crime']",1990
430830,Nobody Speak: Trials of the Free Press,1/24/2017,['Documentary'],2017
403431,Brigsby Bear,7/27/2017,"['Comedy', 'Drama']",2017
358694,Little Angels,9/24/2015,['Documentary'],2015
15014,Bianca,2/23/1984,"['Drama', 'Comedy']",1984
451709,Lucas Brothers: On Drugs,4/18/2017,['Comedy'],2017
412209,Tramps,9/10/2016,"['Comedy', 'Romance']",2016
450945,I Am Heath Ledger,4/23/2017,['Documentary'],2017
104863,Oh Dem Watermelons,9/16/1965,[],1965
37406,"Lewis Black: Red, White & Screwed",6/10/2006,['Comedy'],2006
263524,Lewis Black: Old Yeller - Live at the Borgata,8/24/2013,['Comedy'],2013
96683,Lewis Black: In God We Rust,3/17/2012,['Comedy'],2012
37801,Lewis Black:  Black on Broadway,5/14/2004,['Comedy'],2004
381276,Robin Williams - Off the Wall,2/4/1978,[],1978
364123,Andy Kaufman Plays Carnegie Hall,1/1/1980,[],1980
21586,Robin Williams: A Night at the Met,8/9/1986,['Comedy'],1986
26140,Stewart Lee: Stand-Up Comedian,10/17/2005,['Comedy'],2005
25358,Katt Williams: Live,9/26/2006,['Comedy'],2006
21231,Katt Williams: American Hustle,1/1/2007,['Comedy'],2007
13488,Katt Williams: It's Pimpin Pimpin,11/11/2008,['Comedy'],2008
34507,Doug Stanhope: Deadbeat Hero,8/24/2004,['Comedy'],2004
18362,Doug Stanhope: No Refunds,8/3/2007,['Comedy'],2007
47774,DJ Q.bert's Wave Twisters,1/23/2001,['Music'],2001
31251,Angels' Brigade,1/1/1979,"['Action', 'Comedy']",1979
104277,Blessing Bell,11/22/2003,"['Comedy', 'Drama']",2003
413349,Killing Reagan,10/16/2016,['Drama'],2016
425487,Origin,10/21/2016,"['Action', 'Drama', 'Thriller', 'Science Fiction']",2016
390054,Sand Castle,4/21/2017,"['Drama', 'War']",2017
199602,Dual,8/22/2013,['Drama'],2013
305198,Al Capone: Icon,7/22/2014,['Documentary'],2014
445605,Slam,11/20/2016,['Comedy'],2016
240992,Santo vs. the Zombies,1/2/1961,"['Horror', 'Action', 'Adventure', 'Mystery']",1961
413782,Mifune: The Last Samurai,11/25/2016,['Documentary'],2016
233444,Cold Harbour,7/25/2014,"['Thriller', 'Crime']",2014
276486,The Work of Director Chris Cunningham,10/22/2003,['Music'],2003
30592,The Jacksons: An American Dream,11/15/1992,"['Drama', 'Music']",1992
174020,Bill Hicks: It's Just a Ride,6/18/1994,['Documentary'],1994
443297,Moontrap: Target Earth,2/7/2017,"['Action', 'Science Fiction', 'Adventure']",2017
38629,Bear Island,12/5/1979,"['Mystery', 'Adventure', 'Thriller', 'Action']",1979
333295,Uncertain,3/9/2017,['Documentary'],2017
99251,Spin,1/1/2005,"['Drama', 'Comedy', 'Romance']",2005
397549,Lil Rel: RELevent,9/5/2015,['Comedy'],2015
31280,Fire Maidens of Outer Space,7/1/1956,['Science Fiction'],1956
340053,Orson Welles: Shadows & Light,5/9/2015,['Documentary'],2015
270025,Uncle Bob,6/26/2010,['Documentary'],2010
51522,I Need That Record,5/3/2008,['Documentary'],2008
43158,Godspell: A Musical Based on the Gospel According to St. Matthew,3/21/1973,"['Music', 'Family']",1973
72553,Salvador Allende,9/8/2004,['Documentary'],2004
30289,Megafault,10/10/2009,"['TV Movie', 'Action', 'Adventure', 'Science Fiction']",2009
42862,"Falco: Damn It, We're Still Alive!",2/7/2008,"['Drama', 'Music']",2008
279965,Shockwave Darkside,8/22/2014,"['Horror', 'Science Fiction', 'Action']",2014
79009,The End of Old Times,2/1/1990,['Comedy'],1990
402455,125 Years Memory,12/5/2015,['Drama'],2015
38547,7 Kocalı Hürmüz,11/20/2009,"['Comedy', 'History', 'Romance']",2009
157559,Ah Nerede,11/19/1975,[],1975
366759,Ali Baba ve 7 Cüceler,11/13/2015,"['Adventure', 'Action', 'Comedy']",2015
148697,Avanak Apdi,1/1/1978,['Comedy'],1978
49833,Ay Lav Yu,3/12/2010,['Comedy'],2010
220002,Bizim Aile,9/7/1975,"['Comedy', 'Family', 'Drama']",1975
64468,Çalgı Çengi,2/18/2011,['Comedy'],2011
296901,Firefly,9/16/1975,['Comedy'],1975
236041,En Büyük Şaban,2/21/1983,"['Comedy', 'Drama']",1983
48763,Eyyvah Eyvah,2/26/2010,[],2010
452606,Sultan,12/1/1978,"['Romance', 'Family', 'Comedy']",1978
65010,Smiling Eyes,3/1/1977,"['Comedy', 'Drama', 'Family']",1977
101217,Hanzo,4/1/1975,['Comedy'],1975
53206,Happy Days,1/1/1978,[],1978
236053,Japon İşi,11/29/1987,"['Comedy', 'Science Fiction']",1987
123592,Korkusuz Korkak,1/1/1979,[],1979
109671,Maskeli Beşler İntikam Peşinde,10/28/2005,[],2005
69319,Mavi Boncuk,1/1/1974,[],1974
110029,Oh Olsun,1/1/1973,"['Comedy', 'Family']",1973
38614,Romantik Komedi,2/5/2010,[],2010
74171,Sahte Kabadayı,9/1/1976,[],1976
327935,Şabaniye,6/2/1984,"['Romance', 'Comedy', 'Drama']",1984
110040,Salako,12/12/1974,['Comedy'],1974
123601,Sosyete Şaban,1/1/1985,[],1985
86256,Tarkan and the Blood of the Vikings,1/1/1971,"['Adventure', 'Fantasy']",1971
307020,Tarzan Rıfkı,3/12/1986,"['Comedy', 'Foreign']",1986
123611,Tokatçı,1/1/1983,['Comedy'],1983
38794,Tosun Pasha,1/1/1976,['Comedy'],1976
49057,The Trial,9/10/2010,"['Comedy', 'Drama', 'Romance']",2010
382518,Last Call for Nowhere,7/13/2016,['Comedy'],2016
59219,Quo Vadis,8/30/2001,"['Drama', 'Foreign', 'Romance']",2001
409297,A Dark Song,10/14/2016,"['Drama', 'Horror']",2016
134990,Touch of the Light,9/21/2012,['Drama'],2012
430263,"Have Fun, Vasya!",2/16/2017,['Comedy'],2017
14274,The Heart of the Game,1/1/2005,['Documentary'],2005
49426,The Fog,5/9/2010,"['Drama', 'War', 'Science Fiction']",2010
347979,Horoscope for Good Luck,7/16/2015,"['Comedy', 'Romance']",2015
329137,My Italian Secret: The Forgotten Heroes,10/12/2014,[],2014
435366,Fabricated City,2/9/2017,['Action'],2017
426166,My Annoying Brother,11/24/2016,"['Drama', 'Comedy']",2016
24709,Lost in the Barrens,1/1/1990,"['Drama', 'Family']",1990
40761,Revenge of the Creature,7/22/1955,"['Horror', 'Science Fiction']",1955
34372,"The Execution of Mary, Queen of Scots",1895-08-28,['History'],1895
133063,The Haunted Castle,1896-12-24,"['Fantasy', 'Horror']",1896
363579,The Age of Shadows,9/7/2016,"['Action', 'Drama', 'History', 'Thriller']",2016
152218,The Barbershop,1894-01-01,['Documentary'],1894
16175,The Diary of Ellen Rimbauer,5/12/2003,"['Drama', 'Horror', 'Mystery', 'Thriller']",2003
